customer_id,customer_name,city,city_tier,age_group,gender,acquisition_channel,membership_tier,registration_date,preferred_slot,phone_number
CUST01578,Lakshmi Jain,Bengaluru,Tier 1,26-35,Female,Organic,Silver,2022-08-26,Afternoon 10-2 PM,9242912785
CUST01579,Vandana Khurana,Hyderabad,Tier 1,46-60,Female,Influencer,None,2022-02-03,Morning 6-10 AM,9714818630
CUST01580,Rohit Mishra,Jaipur,Tier 2,26-35,Male,Referral,None,2023-12-28,Morning 6-10 AM,9618942472
CUST01581,Rohit Roy,Mumbai,Tier 1,26-35,Female,Paid Ads,Gold,2022-04-01,Afternoon 10-2 PM,9837056631
CUST01582,Neel Gowda,Bengaluru,Tier 1,60+,Male,Paid Ads,Silver,2023-01-20,Afternoon 10-2 PM,9657202202
CUST01583,Sapna Kamath,Bengaluru,Tier 1,36-45,Male,Paid Ads,None,2022-08-12,Afternoon 10-2 PM,9308477223
CUST01584,Faisal Nair,Bengaluru,Tier 1,46-60,Female,Influencer,None,2021-08-20,Morning 6-10 AM,9276968647
CUST01585,Vidya Shetty,Mumbai,Tier 1,36-45,Female,Organic,Silver,2023-01-16,Morning 6-10 AM,9449230222
CUST01586,Farhan Chatterjee,Bengaluru,Tier 1,46-60,Male,Organic,None,2022-03-16,Morning 6-10 AM,9663204192
CUST01587,Siddharth Shukla,Mumbai,Tier 1,46-60,Male,Offline,None,2021-11-03,Morning 6-10 AM,9217150274
CUST01588,Deepak Patel,Bengaluru,Tier 1,36-45,Male,Paid Ads,None,2021-09-07,Afternoon 10-2 PM,9702890574
CUST01589,Uma Shetty,Mumbai,Tier 1,18-25,Male,Organic,None,2023-11-20,Morning 6-10 AM,9474001732
CUST01590,Ishita Mukherjee,Bengaluru,Tier 1,36-45,Female,Referral,None,2022-10-27,Afternoon 10-2 PM,9546153330
CUST01591,Soham Agarwal,Pune,Tier 2,26-35,Male,Organic,None,2022-11-23,Afternoon 10-2 PM,9818671253
CUST01592,Girish Mukherjee,Bengaluru,Tier 1,36-45,Male,Paid Ads,Silver,2022-08-13,Evening 4-8 PM,9759688210
CUST01593,Deepa Naidu,Jaipur,Tier 2,36-45,Other,Organic,None,2021-01-13,Late Night 8-11 PM,
CUST01594,Sanika Chawla,Pune,Tier 2,26-35,Female,Organic,None,2021-09-26,Late Night 8-11 PM,9988066335
CUST01595,Ravi Gowda,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2023-12-05,Afternoon 10-2 PM,9696513027
CUST01596,Nandini Joshi,Pune,Tier 2,26-35,Male,Paid Ads,None,2023-03-02,Evening 4-8 PM,9626809313
CUST01597,Omkar Shah,Mumbai,Tier 1,26-35,Female,Referral,None,2022-08-23,Evening 4-8 PM,9106834779
CUST01598,Varun Tripathi,Mumbai,Tier 1,36-45,Female,Organic,Platinum,2021-05-23,Late Night 8-11 PM,9285621949
CUST01599,Farhan Tripathi,Hyderabad,Tier 1,18-25,Female,Organic,None,2021-01-15,Evening 4-8 PM,9163334116
CUST01600,Aditi Krishnan,Bengaluru,Tier 1,18-25,Male,Organic,Gold,2023-08-07,Morning 6-10 AM,9923490206
CUST01601,Vidya Saxena,Delhi,Tier 1,18-25,Male,Referral,None,2023-09-11,Evening 4-8 PM,9489969500
CUST01602,Pooja Chauhan,Delhi,Tier 1,18-25,Male,Paid Ads,None,2021-10-19,Morning 6-10 AM,9932706150
CUST01603,Vandana Dubey,Ahmedabad,Tier 2,26-35,Female,Organic,None,2021-04-19,Morning 6-10 AM,9571948739
CUST01604,Imran Chauhan,Lucknow,Tier 2,26-35,Male,Organic,None,2022-03-21,Afternoon 10-2 PM,9299875360
CUST01605,Anika Chatterjee,Jaipur,Tier 2,26-35,Male,Offline,None,2022-03-15,Late Night 8-11 PM,9208243963
CUST01606,Ravi Suri,Pune,Tier 2,46-60,Male,Paid Ads,Gold,2021-10-22,Afternoon 10-2 PM,9801496649
CUST01607,Nisha Nayak,Bengaluru,Tier 1,36-45,Female,Organic,Gold,2022-09-23,Afternoon 10-2 PM,9878233110
CUST01608,Vandana Tripathi,Hyderabad,Tier 1,46-60,Male,Influencer,None,2021-02-10,Morning 6-10 AM,9372619016
CUST01609,Uday Bhatia,Delhi,Tier 1,36-45,Male,Influencer,Silver,2023-06-18,Evening 4-8 PM,9572598556
CUST01610,Ayesha Mukherjee,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2023-10-17,Afternoon 10-2 PM,9860121856
CUST01611,Ravi Iyer,Ahmedabad,Tier 2,36-45,Female,Influencer,Silver,2021-11-02,Morning 6-10 AM,9205824138
CUST01612,Sandeep Mishra,Mumbai,Tier 1,36-45,Female,Organic,None,2021-03-19,Morning 6-10 AM,9695078474
CUST01613,Nandini Krishnan,Delhi,Tier 1,26-35,Male,Influencer,None,2022-03-08,Afternoon 10-2 PM,9499639071
CUST01614,Sagar Kumar,Hyderabad,Tier 1,26-35,Female,Offline,Silver,2021-03-24,Evening 4-8 PM,9424381197
CUST01615,Sapna Sethi,Bengaluru,Tier 1,18-25,Female,Referral,Silver,2023-08-01,Morning 6-10 AM,9275025011
CUST01616,Uma Khurana,Jaipur,Tier 2,46-60,Female,Organic,None,2021-12-09,Morning 6-10 AM,9730157079
CUST01617,Keerthi Verma,Pune,Tier 2,18-25,Male,Organic,Gold,2023-11-14,Evening 4-8 PM,9310810542
CUST01618,Zoya Tiwari,Jaipur,Tier 2,60+,Male,Referral,Silver,2021-08-24,Afternoon 10-2 PM,
CUST01619,Kavya Nair,Mumbai,Tier 1,26-35,Male,Referral,Gold,2023-08-01,Evening 4-8 PM,9249931996
CUST01620,Dhruv Choudhary,Mumbai,Tier 1,36-45,Male,Organic,None,2021-09-23,Afternoon 10-2 PM,
CUST01621,Ananya Shukla,Hyderabad,Tier 1,18-25,Male,Referral,None,2023-06-16,Afternoon 10-2 PM,9768913252
CUST01622,Namrata Patel,Pune,Tier 2,26-35,Male,Paid Ads,None,2021-01-28,Morning 6-10 AM,9814192713
CUST01623,Vidya Joshi,Pune,Tier 2,18-25,,Organic,None,2021-02-16,Morning 6-10 AM,9771462722
CUST01624,Rohit Gowda,Delhi,Tier 1,18-25,Female,Offline,Gold,2022-08-11,Morning 6-10 AM,
CUST01625,Manish Anand,Ahmedabad,Tier 2,46-60,Other,Paid Ads,None,2021-05-16,Afternoon 10-2 PM,9101327225
CUST01626,Namrata Saxena,Pune,Tier 2,36-45,Female,Organic,None,2023-10-14,Evening 4-8 PM,9345740029
CUST01627,Harini Rao,Lucknow,Tier 2,26-35,Male,Paid Ads,None,2023-01-21,Morning 6-10 AM,9239944647
CUST01628,Anika Kapoor,Mumbai,Tier 1,46-60,Female,Referral,None,2023-09-14,Morning 6-10 AM,9488504034
CUST01629,Tanvi Shah,Hyderabad,Tier 1,36-45,Male,Organic,None,2023-06-27,Evening 4-8 PM,9563020978
CUST01630,Amrita Verma,Delhi,Tier 1,26-35,Male,Influencer,Gold,2021-08-08,Afternoon 10-2 PM,9270293780
CUST01631,Nandini Chawla,Ahmedabad,Tier 2,36-45,Male,Referral,Silver,2022-05-27,Morning 6-10 AM,
CUST01632,Seema Rathore,Bengaluru,Tier 1,36-45,Female,Paid Ads,None,2022-09-24,Afternoon 10-2 PM,9733639638
CUST01633,Rohan Sen,Hyderabad,Tier 1,26-35,Female,Offline,Silver,2021-08-06,Morning 6-10 AM,9595795858
CUST01634,Gaurav Patel,Delhi,Tier 1,36-45,Female,Referral,Silver,2021-03-21,Afternoon 10-2 PM,9891007412
CUST01635,Vivek Shah,Pune,Tier 2,18-25,Male,Referral,None,2021-11-28,Morning 6-10 AM,
CUST01636,Diya Naidu,Mumbai,Tier 1,36-45,Male,Organic,None,2021-08-10,Afternoon 10-2 PM,9597631383
CUST01637,Varun Patel,Mumbai,Tier 1,26-35,Male,Organic,Silver,2022-11-12,Evening 4-8 PM,
CUST01638,Sandeep Jain,Ahmedabad,Tier 2,60+,Male,Organic,None,2021-08-22,Afternoon 10-2 PM,
CUST01639,Lakshmi Banerjee,Delhi,Tier 1,36-45,Female,Paid Ads,None,2023-05-30,Afternoon 10-2 PM,9319646669
CUST01640,Aarav Mukherjee,Mumbai,Tier 1,26-35,Female,Influencer,Silver,2023-04-05,Morning 6-10 AM,9571884011
CUST01641,Simran Krishnan,Jaipur,Tier 2,26-35,,Organic,Gold,2023-12-11,Afternoon 10-2 PM,9610031015
CUST01642,Ayesha Bose,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2021-02-21,Morning 6-10 AM,9154307238
CUST01643,Tarun Suri,Delhi,Tier 1,26-35,,Organic,None,2022-06-22,Evening 4-8 PM,9692742677
CUST01644,Sachin Khurana,Mumbai,Tier 1,36-45,Female,Referral,Gold,2021-01-07,Morning 6-10 AM,9859918130
CUST01645,Kunal Patel,Mumbai,Tier 1,26-35,Female,Organic,None,2023-10-15,Afternoon 10-2 PM,9750804699
CUST01646,Uday Chawla,Delhi,Tier 1,26-35,Male,Paid Ads,None,2021-09-04,Afternoon 10-2 PM,9697582432
CUST01647,Farhan Tiwari,Pune,Tier 2,46-60,Female,Organic,None,2021-04-11,Afternoon 10-2 PM,9366547610
CUST01648,Kunal Yadav,Bengaluru,Tier 1,26-35,Male,Referral,None,2022-08-16,Late Night 8-11 PM,9755568959
CUST01649,Aditi Gupta,Delhi,Tier 1,36-45,Female,Organic,Silver,2021-10-13,Afternoon 10-2 PM,9653590410
CUST01650,Vishal Kamath,Delhi,Tier 1,26-35,Male,Organic,None,2021-02-26,Morning 6-10 AM,9378626861
CUST01651,Vishal Naidu,Mumbai,Tier 1,18-25,Male,Referral,None,2023-11-17,Evening 4-8 PM,9937560952
CUST01652,Kabir Subramaniam,Delhi,Tier 1,18-25,Other,Offline,None,2023-10-29,Evening 4-8 PM,9810265553
CUST01653,Chetan Agarwal,Delhi,Tier 1,46-60,Female,Paid Ads,None,2021-09-04,Morning 6-10 AM,9482306700
CUST01654,Vandana Shah,Delhi,Tier 1,36-45,Male,Paid Ads,Platinum,2021-01-24,Afternoon 10-2 PM,
CUST01655,Vishal Patel,Mumbai,Tier 1,26-35,Male,Referral,None,2022-01-04,Evening 4-8 PM,9191405534
CUST01656,Seema Singh,Bengaluru,Tier 1,36-45,Female,Offline,None,2023-10-21,Afternoon 10-2 PM,9949827238
CUST01657,Lavanya Pandey,Mumbai,Tier 1,36-45,Male,Paid Ads,None,2023-09-05,Evening 4-8 PM,
CUST01658,Sagar Shah,Mumbai,Tier 1,36-45,Male,Referral,Silver,2023-05-18,Evening 4-8 PM,9630810146
CUST01659,Imran Malhotra,Ahmedabad,Tier 2,26-35,Male,Influencer,Platinum,2022-04-05,Evening 4-8 PM,9214899916
CUST01660,Sonali Kohli,Pune,Tier 2,36-45,Female,Referral,None,2022-08-23,Afternoon 10-2 PM,9552724457
CUST01661,Priya Shetty,Hyderabad,Tier 1,36-45,Male,Organic,Silver,2023-05-30,Morning 6-10 AM,9435430156
CUST01662,Sneha Sharma,Mumbai,Tier 1,26-35,Male,Paid Ads,None,2022-12-30,Morning 6-10 AM,9776796818
CUST01663,Vishal Agarwal,Bengaluru,Tier 1,18-25,Male,Paid Ads,Gold,2022-03-31,Evening 4-8 PM,9848062857
CUST01664,Ekta Patel,Delhi,Tier 1,46-60,Male,Organic,Platinum,2023-12-16,Afternoon 10-2 PM,9556248404
CUST01665,Bhavya Singh,Mumbai,Tier 1,26-35,Male,Influencer,Gold,2022-05-24,Afternoon 10-2 PM,9743912303
CUST01666,Kiran Hegde,Hyderabad,Tier 1,46-60,Female,Organic,None,2023-04-15,Morning 6-10 AM,9366959463
CUST01667,Pallavi Chatterjee,Mumbai,Tier 1,36-45,Male,Paid Ads,None,2021-02-14,Evening 4-8 PM,9398947609
CUST01668,Uday Rao,Pune,Tier 2,26-35,Female,Paid Ads,None,2022-01-31,Evening 4-8 PM,9945784252
CUST01669,Seema Kamath,Delhi,Tier 1,18-25,Female,Paid Ads,None,2021-05-14,Late Night 8-11 PM,9377768271
CUST01670,Zoya Yadav,Delhi,Tier 1,36-45,Male,Paid Ads,None,2021-01-06,Late Night 8-11 PM,9691795978
CUST01671,Pooja Singh,Mumbai,Tier 1,26-35,Male,Influencer,None,2022-04-09,Morning 6-10 AM,9523612240
CUST01672,Pankaj Agarwal,Hyderabad,Tier 1,26-35,Female,Referral,None,2023-03-22,Late Night 8-11 PM,9434594896
CUST01673,Sanjay Khurana,Jaipur,Tier 2,26-35,Female,Organic,None,2022-06-19,Morning 6-10 AM,9152936042
CUST01674,Ekta Iyer,Mumbai,Tier 1,36-45,Female,Organic,None,2023-09-06,Evening 4-8 PM,9509621671
CUST01675,Arjun Banerjee,Ahmedabad,Tier 2,18-25,Male,Paid Ads,None,2022-04-11,Evening 4-8 PM,9928168903
CUST01676,Sarika Menon,Delhi,Tier 1,26-35,Male,Offline,Platinum,2021-07-24,Evening 4-8 PM,9499848971
CUST01677,Sanjay Rathore,Delhi,Tier 1,18-25,Male,Referral,Gold,2021-10-06,Afternoon 10-2 PM,9368669264
CUST01678,Rahul Roy,Mumbai,Tier 1,60+,Female,Organic,Platinum,2023-06-10,Late Night 8-11 PM,9450978803
CUST01679,Pankaj Reddy,Pune,Tier 2,18-25,Female,Paid Ads,None,2023-01-16,Afternoon 10-2 PM,9677155507
CUST01680,Zoya Shukla,Ahmedabad,Tier 2,36-45,Male,Paid Ads,None,2023-11-04,Morning 6-10 AM,
CUST01681,Sanika Kapoor,Mumbai,Tier 1,36-45,Female,Referral,None,2022-01-13,Evening 4-8 PM,9410515873
CUST01682,Sarika Chawla,Mumbai,Tier 1,26-35,Female,Organic,Silver,2023-05-22,Morning 6-10 AM,9287805936
CUST01683,Lakshmi Yadav,Mumbai,Tier 1,36-45,Male,Influencer,Gold,2023-08-29,Evening 4-8 PM,9439308046
CUST01684,Sapna Verma,Hyderabad,Tier 1,18-25,Male,Referral,None,2023-02-02,Morning 6-10 AM,9975406144
CUST01685,Vinay Naidu,Jaipur,Tier 2,26-35,Male,Organic,Silver,2021-01-31,Evening 4-8 PM,9525288688
CUST01686,Uday Bajaj,Delhi,Tier 1,18-25,Female,Organic,Platinum,2023-01-04,Afternoon 10-2 PM,9114624332
CUST01687,Pooja Shukla,Jaipur,Tier 2,18-25,Female,Referral,Silver,2023-05-21,Evening 4-8 PM,9276763565
CUST01688,Vikram Kapoor,Mumbai,Tier 1,26-35,Female,Paid Ads,None,2022-12-10,Morning 6-10 AM,9908054052
CUST01689,Suresh Bajaj,Delhi,Tier 1,26-35,,Organic,Silver,2023-11-19,Late Night 8-11 PM,9821285130
CUST01690,Neha Desai,Delhi,Tier 1,26-35,Male,Referral,Silver,2022-07-04,Late Night 8-11 PM,9560889992
CUST01691,Jhanvi Sen,Bengaluru,Tier 1,26-35,Male,Referral,Silver,2021-06-07,Evening 4-8 PM,9265532151
CUST01692,Soham Das,Jaipur,Tier 2,36-45,Female,Referral,None,2021-06-23,Late Night 8-11 PM,9527503847
CUST01693,Nisha Suri,Pune,Tier 2,26-35,Female,Referral,Gold,2021-03-04,Afternoon 10-2 PM,9678635128
CUST01694,Kritika Hegde,Bengaluru,Tier 1,18-25,Male,Referral,None,2021-05-05,Evening 4-8 PM,
CUST01695,Nisha Hegde,Pune,Tier 2,18-25,Male,Referral,Platinum,2022-04-16,Morning 6-10 AM,9990930317
CUST01696,Faisal Subramaniam,Mumbai,Tier 1,26-35,Female,Influencer,Platinum,2021-08-01,Morning 6-10 AM,9525565787
CUST01697,Urvi Das,Delhi,Tier 1,26-35,Male,Paid Ads,Gold,2022-07-26,Late Night 8-11 PM,9485972027
CUST01698,Siddharth Mehta,Bengaluru,Tier 1,46-60,Male,Paid Ads,None,2021-05-16,Afternoon 10-2 PM,9583545083
CUST01699,Vivek Joshi,Hyderabad,Tier 1,18-25,Female,Referral,Gold,2022-10-19,Evening 4-8 PM,9257929769
CUST01700,Urvi Desai,Delhi,Tier 1,36-45,Female,Referral,None,2023-05-22,Evening 4-8 PM,9933665199
CUST01701,Omkar Arora,Mumbai,Tier 1,18-25,Other,Paid Ads,None,2021-09-30,Afternoon 10-2 PM,9582554755
CUST01702,Pallavi Roy,Hyderabad,Tier 1,26-35,Female,Influencer,None,2023-02-20,Late Night 8-11 PM,9241949922
CUST01703,Yash Sethi,Jaipur,Tier 2,26-35,Male,Paid Ads,Silver,2021-07-31,Morning 6-10 AM,9793713830
CUST01704,Uday Verma,Hyderabad,Tier 1,26-35,Female,Offline,Platinum,2021-12-20,Afternoon 10-2 PM,9153017184
CUST01705,Yash Menon,Hyderabad,Tier 1,26-35,Male,Influencer,Silver,2022-04-17,Morning 6-10 AM,
CUST01706,Vidya Roy,Mumbai,Tier 1,26-35,Male,Organic,None,2023-09-12,Morning 6-10 AM,9688132450
CUST01707,Rahul Pillai,Mumbai,Tier 1,26-35,Female,Organic,None,2022-04-27,Late Night 8-11 PM,9442872280
CUST01708,Imran Singh,Hyderabad,Tier 1,36-45,Female,Referral,Silver,2021-10-11,Morning 6-10 AM,9732113521
CUST01709,Mihir Nayak,Bengaluru,Tier 1,18-25,Male,Referral,None,2023-07-26,Late Night 8-11 PM,9295828423
CUST01710,Prachi Mukherjee,Mumbai,Tier 1,60+,Female,Paid Ads,None,2021-02-10,Morning 6-10 AM,
CUST01711,Lavanya Roy,Delhi,Tier 1,26-35,Male,Organic,Gold,2023-01-30,Evening 4-8 PM,9196954887
CUST01712,Neel Das,Hyderabad,Tier 1,18-25,Male,Paid Ads,None,2022-07-05,Afternoon 10-2 PM,9661344438
CUST01713,Sanika Choudhary,Hyderabad,Tier 1,36-45,Male,Paid Ads,Gold,2021-10-16,Morning 6-10 AM,9706236479
CUST01714,Kiran Roy,Hyderabad,Tier 1,36-45,Female,Paid Ads,None,2023-12-02,Afternoon 10-2 PM,9607319842
CUST01715,Nandini Suri,Delhi,Tier 1,36-45,Female,Organic,Silver,2023-05-29,Morning 6-10 AM,9183251892
CUST01716,Sanjay Verma,Delhi,Tier 1,36-45,,Organic,None,2023-06-03,Morning 6-10 AM,9484943624
CUST01717,Girish Jain,Delhi,Tier 1,36-45,Female,Organic,None,2021-06-11,Morning 6-10 AM,
CUST01718,Zoya Sen,Jaipur,Tier 2,46-60,Female,Referral,Platinum,2023-11-12,Afternoon 10-2 PM,9594533964
CUST01719,Rahul Saxena,Delhi,Tier 1,18-25,Female,Paid Ads,None,2022-01-14,Afternoon 10-2 PM,9822600617
CUST01720,Imran Bajaj,Pune,Tier 2,18-25,Male,Referral,None,2021-10-10,Afternoon 10-2 PM,9251304479
CUST01721,Tanvi Mukherjee,Hyderabad,Tier 1,26-35,Male,Organic,None,2022-06-26,Evening 4-8 PM,9241616184
CUST01722,Vivek Banerjee,Mumbai,Tier 1,36-45,Male,Influencer,None,2023-06-11,Morning 6-10 AM,9720599003
CUST01723,Sandeep Rathore,Mumbai,Tier 1,46-60,Female,Organic,None,2021-05-10,Evening 4-8 PM,9856050341
CUST01724,Shreya Bose,Ahmedabad,Tier 2,60+,Male,Organic,None,2023-08-21,Morning 6-10 AM,9701284690
CUST01725,Tanmay Krishnan,Hyderabad,Tier 1,36-45,Male,Organic,Silver,2023-11-25,Afternoon 10-2 PM,9869955304
CUST01726,Deepak Iyer,Delhi,Tier 1,60+,Male,Offline,Silver,2023-02-04,Afternoon 10-2 PM,
CUST01727,Yash Sethi,Pune,Tier 2,36-45,Female,Organic,None,2021-01-03,Afternoon 10-2 PM,9966791318
CUST01728,Keerthi Singh,Mumbai,Tier 1,26-35,Male,Referral,Gold,2023-01-13,Morning 6-10 AM,9952492051
CUST01729,Zara Iyer,Delhi,Tier 1,26-35,Male,Organic,None,2022-10-05,Afternoon 10-2 PM,
CUST01730,Payal Shetty,Delhi,Tier 1,60+,Male,Paid Ads,None,2022-11-02,Evening 4-8 PM,9793486600
CUST01731,Zara Jain,Mumbai,Tier 1,26-35,Female,Paid Ads,Gold,2023-04-25,Evening 4-8 PM,9399604609
CUST01732,Gaurav Tiwari,Jaipur,Tier 2,46-60,Male,Referral,None,2021-10-17,Evening 4-8 PM,9433777615
CUST01733,Deepa Menon,Pune,Tier 2,46-60,Female,Organic,Silver,2021-04-03,Morning 6-10 AM,9812951509
CUST01734,Neel Oberoi,Hyderabad,Tier 1,26-35,Male,Organic,Gold,2023-01-08,Late Night 8-11 PM,9984609061
CUST01735,Kavya Tiwari,Bengaluru,Tier 1,26-35,Male,Organic,None,2021-03-21,Afternoon 10-2 PM,9731667288
CUST01736,Sachin Kapoor,Delhi,Tier 1,46-60,Female,Paid Ads,Gold,2021-12-29,Afternoon 10-2 PM,9956624381
CUST01737,Rajan Mishra,Jaipur,Tier 2,46-60,Female,Paid Ads,None,2023-06-29,Morning 6-10 AM,9522489000
CUST01738,Faisal Mukherjee,Bengaluru,Tier 1,26-35,Male,Paid Ads,None,2022-01-10,Morning 6-10 AM,
CUST01739,Rekha Subramaniam,Mumbai,Tier 1,36-45,Male,Paid Ads,None,2021-02-26,Evening 4-8 PM,9350794956
CUST01740,Deepa Joshi,Mumbai,Tier 1,26-35,Male,Paid Ads,Silver,2021-02-09,Evening 4-8 PM,9856085608
CUST01741,Nandini Roy,Jaipur,Tier 2,18-25,Female,Organic,None,2023-01-30,Morning 6-10 AM,9387815690
CUST01742,Deepa Oberoi,Hyderabad,Tier 1,26-35,Male,Organic,None,2023-06-16,Morning 6-10 AM,9707620091
CUST01743,Ayesha Sharma,Bengaluru,Tier 1,26-35,Male,Influencer,Gold,2021-06-11,Late Night 8-11 PM,9872529595
CUST01744,Rohan Naidu,Jaipur,Tier 2,36-45,Female,Organic,Silver,2022-11-27,Evening 4-8 PM,9996309776
CUST01745,Sneha Saxena,Delhi,Tier 1,26-35,Male,Referral,None,2022-12-26,Morning 6-10 AM,9493158593
CUST01746,Neha Suri,Hyderabad,Tier 1,36-45,Male,Organic,None,2022-03-19,Afternoon 10-2 PM,9113104824
CUST01747,Aditya Nair,Mumbai,Tier 1,18-25,Male,Offline,Silver,2023-05-28,Evening 4-8 PM,9916384252
CUST01748,Chetan Agarwal,Bengaluru,Tier 1,26-35,Female,Organic,None,2022-11-21,Morning 6-10 AM,9287112846
CUST01749,Sagar Banerjee,Jaipur,Tier 2,36-45,Male,Paid Ads,Silver,2021-10-28,Afternoon 10-2 PM,9135710148
CUST01750,Tarun Khurana,Mumbai,Tier 1,46-60,Male,Organic,Silver,2021-05-01,Afternoon 10-2 PM,9571622115
CUST01751,Arjun Choudhary,Delhi,Tier 1,36-45,Male,Paid Ads,None,2021-09-14,Morning 6-10 AM,9811045104
CUST01752,Priya Ghosh,Mumbai,Tier 1,36-45,Female,Paid Ads,Gold,2021-01-06,Morning 6-10 AM,9914715334
CUST01753,Kiran Mukherjee,Ahmedabad,Tier 2,26-35,Male,Referral,None,2021-05-30,Evening 4-8 PM,9436192432
CUST01754,Sarika Kumar,Bengaluru,Tier 1,26-35,Male,Organic,None,2022-01-18,Afternoon 10-2 PM,9936550509
CUST01755,Neel Ghosh,Mumbai,Tier 1,26-35,Male,Organic,None,2021-03-23,Evening 4-8 PM,9826672921
CUST01756,Nisha Sharma,Mumbai,Tier 1,36-45,Female,Paid Ads,Gold,2022-06-03,Afternoon 10-2 PM,9225250114
CUST01757,Sarika Shukla,Mumbai,Tier 1,26-35,Male,Offline,None,2022-11-17,Morning 6-10 AM,9590204531
CUST01758,Zara Bajaj,Bengaluru,Tier 1,36-45,Female,Paid Ads,Silver,2022-01-17,Afternoon 10-2 PM,9737369593
CUST01759,Rajesh Reddy,Pune,Tier 2,26-35,Male,Influencer,None,2022-01-02,Afternoon 10-2 PM,9251897211
CUST01760,Sagar Jain,Delhi,Tier 1,26-35,Male,Offline,Silver,2021-09-16,Evening 4-8 PM,9197532382
CUST01761,Kiran Shah,Pune,Tier 2,36-45,Female,Organic,Silver,2021-12-11,Afternoon 10-2 PM,9879061056
CUST01762,Bhavya Banerjee,Hyderabad,Tier 1,46-60,Female,Organic,None,2023-09-29,Afternoon 10-2 PM,9707247598
CUST01763,Farhan Choudhary,Mumbai,Tier 1,18-25,Male,Paid Ads,None,2021-06-17,Morning 6-10 AM,9710932306
CUST01764,Omkar Chauhan,Pune,Tier 2,26-35,Female,Paid Ads,None,2021-04-14,Afternoon 10-2 PM,9353760819
CUST01765,Payal Arora,Delhi,Tier 1,46-60,Male,Offline,None,2021-11-13,Evening 4-8 PM,9285089731
CUST01766,Prachi Mukherjee,Pune,Tier 2,60+,Male,Organic,Silver,2023-11-19,Morning 6-10 AM,9611930104
CUST01767,Aryan Kumar,Mumbai,Tier 1,36-45,Female,Paid Ads,Silver,2022-04-14,Evening 4-8 PM,9163522122
CUST01768,Prachi Bose,Bengaluru,Tier 1,26-35,Male,Organic,None,2023-12-11,Morning 6-10 AM,
CUST01769,Sandeep Khurana,Lucknow,Tier 2,36-45,Male,Organic,Silver,2021-01-27,Morning 6-10 AM,9154446946
CUST01770,Sachin Anand,Bengaluru,Tier 1,18-25,Female,Organic,None,2023-01-06,Afternoon 10-2 PM,9210848185
CUST01771,Sachin Pillai,Bengaluru,Tier 1,18-25,Female,Organic,None,2022-11-19,Morning 6-10 AM,9525065275
CUST01772,Nandini Hegde,Mumbai,Tier 1,18-25,Female,Referral,None,2023-06-21,Late Night 8-11 PM,9727668881
CUST01773,Vinay Shah,Mumbai,Tier 1,18-25,Male,Organic,Platinum,2021-07-03,Morning 6-10 AM,9836358957
CUST01774,Chetan Chauhan,Lucknow,Tier 2,26-35,Female,Organic,Gold,2023-12-24,Late Night 8-11 PM,9131322804
CUST01775,Vandana Agarwal,Bengaluru,Tier 1,46-60,Male,Paid Ads,None,2021-06-16,Morning 6-10 AM,9227254987
CUST01776,Aditi Desai,Bengaluru,Tier 1,18-25,Male,Influencer,None,2023-05-06,Late Night 8-11 PM,9594463016
CUST01777,Arjun Roy,Jaipur,Tier 2,26-35,Male,Organic,None,2023-03-18,Afternoon 10-2 PM,
CUST01778,Pallavi Ghosh,Delhi,Tier 1,36-45,Male,Paid Ads,None,2022-09-20,Late Night 8-11 PM,9341290975
CUST01779,Rohan Sharma,Delhi,Tier 1,26-35,Female,Organic,Gold,2021-12-12,Morning 6-10 AM,9995525718
CUST01780,Rahul Rao,Mumbai,Tier 1,26-35,Female,Referral,None,2022-12-05,Late Night 8-11 PM,9444200194
CUST01781,Kavya Joshi,Bengaluru,Tier 1,36-45,Female,Referral,None,2023-12-30,Late Night 8-11 PM,9737929920
CUST01782,Faisal Joshi,Jaipur,Tier 2,36-45,Female,Organic,None,2022-09-30,Morning 6-10 AM,9806538226
CUST01783,Nandini Roy,Hyderabad,Tier 1,26-35,Male,Paid Ads,None,2021-10-02,Morning 6-10 AM,9402509010
CUST01784,Lakshmi Krishnan,Jaipur,Tier 2,26-35,Male,Paid Ads,None,2022-06-18,Morning 6-10 AM,9137295865
CUST01785,Nikhil Gupta,Pune,Tier 2,18-25,Female,Influencer,Silver,2023-04-11,Afternoon 10-2 PM,9386770868
CUST01786,Suresh Choudhary,Bengaluru,Tier 1,36-45,Female,Paid Ads,None,2022-11-09,Morning 6-10 AM,9864618363
CUST01787,Pooja Srivastava,Ahmedabad,Tier 2,36-45,Female,Referral,None,2023-01-09,Late Night 8-11 PM,9705931484
CUST01788,Pooja Mishra,Delhi,Tier 1,26-35,Female,Referral,Gold,2021-05-11,Afternoon 10-2 PM,9235799523
CUST01789,Rohit Das,Mumbai,Tier 1,26-35,Female,Influencer,Platinum,2022-09-20,Afternoon 10-2 PM,9299033911
CUST01790,Bhuvan Rao,Pune,Tier 2,26-35,Female,Paid Ads,Gold,2023-07-04,Afternoon 10-2 PM,9357192447
CUST01791,Prachi Iyer,Mumbai,Tier 1,26-35,Female,Referral,Gold,2022-01-07,Morning 6-10 AM,9406999141
